question_number,answer,reason
389,A,"A commercial package policy (CPP) is designed for businesses that require a combination of various coverages, such as property and liability insurance, tailored to their specific risks. This type of policy allows the insurer to bundle multiple policies into one, providing flexibility and convenience for the business owner. The CPP is often used by mid-sized companies with diverse risk profiles."
390,A,"The replacement cost provision in a commercial property policy requires the insurer to pay the actual cost to repair or replace the damaged property, without considering depreciation. This is because the policyholder wants to be made whole after a loss, and paying the depreciated value would not achieve that goal. Therefore, the correct answer is A."
391,A,"Business income (interruption) insurance is designed to cover losses due to business interruption, including temporary closure of the store due to fire damage. This coverage would directly address the risk of financial loss from being unable to operate during the repair period. It is specifically tailored for this type of scenario."
392,A,"The company's concern is specifically related to the theft of cash or inventory, which falls under commercial crime insurance coverage. This type of policy typically covers losses due to employee dishonesty, making it the most suitable option for addressing this exposure."
393,A,"The CGL policy is designed to protect businesses from third-party claims, including bodily injury caused by a defective product. This type of coverage would directly address the manufacturing company's concern about being sued for product liability. The other options do not provide direct protection against third-party bodily injury claims."
394,A,"The Businessowners Policy (BOP) combines property, liability, and business interruption coverage, making it the most suitable option for a small business owner seeking a single policy that covers these essential risks. This type of policy is specifically designed to meet the needs of small businesses, offering comprehensive protection in one package."
395,B,"If the business insures its building for less than the required percentage of its value, the coinsurance clause will likely reduce the insurer's liability in the event of a partial loss. The insurer will pay only a proportion of the loss based on the amount of insurance carried versus the required amount. This is because the policyholder has not maintained adequate coverage to meet the coinsurance requirement."
396,C,"Extra expense coverage is designed to help businesses recover from a covered loss by covering additional expenses, such as renting temporary facilities or hiring temporary staff, that are necessary to maintain business operations. This type of coverage is intended to mitigate the financial impact of a disaster on a company's ability to continue operating. It does not cover legal expenses or lost profits."
397,C,"The commercial general liability (CGL) policy typically excludes claims for bodily injury or disease to employees, which is usually covered by workers' compensation insurance. This exclusion is intended to prevent double recovery and ensure that employers are not liable for employee injuries under the CGL policy."
398,C,"The insurer will determine payment for a covered loss by paying the replacement cost minus depreciation, as this is how actual cash value (ACV) provisions work. This means the insurer pays what it would cost to replace the damaged or destroyed property with new property of like kind and quality, minus any depreciation that has occurred since the original purchase date."
399,B,"A commercial umbrella policy is designed to provide excess liability coverage, increasing the limits of liability beyond what is available in the underlying policies. This type of policy is typically used to protect against catastrophic losses that exceed the limits of the primary insurance policies. It does not cover professional errors and omissions or employee dishonesty, which are covered by other types of policies."
400,B,"A 'claims-made' liability policy covers claims made during the policy period, regardless of when the incident occurred, as long as there is no retroactive date that would exclude prior incidents from coverage. This type of policy is often used for professional liability and directors & officers (D&O) insurance. It provides certainty to policyholders about their potential exposure to future claims."
